CustomerID,Tenure,MonthlyCharges,LoginFrequency,EngagementScore,SupportTickets,Churn
2978,67,1075,19,28,8,1
2979,59,4622,15,45,7,1
2980,47,4355,0,71,1,1
2981,38,3733,10,17,6,1
2982,54,2671,13,92,5,0
2983,34,2336,15,86,4,0
2984,35,1156,15,90,6,0
2985,26,2387,10,16,4,1
2986,20,3343,25,14,1,1
2987,53,2831,12,57,1,0
2988,64,4431,25,17,4,1
2989,42,4360,29,82,5,0
2990,39,4934,8,60,0,0
2991,40,3031,23,22,9,1
2992,7,3811,28,45,4,0
2993,9,4800,17,69,0,0
2994,1,4388,23,77,8,1
2995,43,1669,14,8,4,1
2996,19,1664,10,69,3,0
2997,45,2380,12,42,2,0
2998,44,4622,5,80,4,0
2999,6,3614,13,47,4,0
3000,3,2013,9,41,2,0
3001,63,1080,23,62,1,0
3002,37,1739,14,35,1,0
3003,60,2054,28,76,5,0
3004,20,455,2,80,6,1
3005,24,2700,8,38,6,0
3006,31,2364,3,47,9,1
3007,18,137,23,52,8,1
3008,40,3017,19,92,5,0
3009,56,4102,21,64,7,1
3010,24,248,8,57,1,0
3011,17,4747,22,55,5,0
3012,10,1923,13,3,3,1
3013,31,1487,21,26,0,0
3014,49,222,16,63,2,0
3015,50,2806,5,30,2,0
3016,38,526,11,93,6,0
3017,52,816,17,51,2,0
3018,22,2200,24,88,1,0
3019,1,4580,16,55,5,0
3020,32,2243,4,52,4,1
3021,19,2878,25,44,6,0
3022,40,514,4,9,9,1
3023,45,2095,25,83,9,1
3024,50,3683,3,13,6,1
3025,45,389,13,95,6,0
3026,24,2262,26,86,8,1
3027,37,4839,6,30,7,1
3028,70,4975,8,70,9,1
3029,69,4271,3,69,4,1
3030,62,4867,18,31,3,0
3031,44,799,12,34,2,0
3032,47,4887,11,33,0,0
3033,54,4275,8,63,2,0
3034,13,2976,1,85,5,1
3035,36,4123,12,6,9,1
3036,18,2488,17,42,4,0
3037,12,1511,21,24,0,1
3038,5,2676,21,88,2,0
3039,27,4242,23,17,4,1
3040,66,1128,21,89,7,1
3041,17,1849,18,18,8,1
3042,26,3485,28,55,4,0
3043,64,501,11,65,1,0
3044,25,3387,2,89,6,1
3045,17,4729,11,87,2,0
3046,57,4313,27,74,9,1
3047,20,4999,26,18,6,1
3048,34,1777,25,74,2,0
3049,66,2097,10,85,6,0
3050,30,1899,11,17,2,1
3051,39,1231,29,72,7,1
3052,54,2553,0,47,9,1
3053,70,277,24,30,9,1
3054,65,2795,17,49,4,0
3055,20,4372,26,54,2,0
3056,55,3106,29,92,0,0
3057,70,386,14,27,6,0
3058,71,3567,13,5,7,1
3059,23,4041,7,80,4,0
3060,29,4952,25,43,9,1
3061,58,2850,19,13,4,1
3062,51,2079,2,22,2,1
3063,21,4119,3,2,6,1
3064,30,4173,9,26,5,0
3065,33,1610,18,6,8,1
3066,44,3310,7,82,6,0
3067,48,1078,4,35,3,1
3068,47,2235,21,30,0,0
3069,58,475,26,74,2,0
3070,2,695,27,26,1,0
3071,13,2482,29,14,7,1
3072,40,4696,16,19,8,1
3073,20,349,13,52,2,0
3074,56,3290,27,45,2,0
3075,60,357,0,96,7,1
3076,58,4176,20,88,2,0
3077,67,3689,29,27,9,1
3078,58,4806,4,86,5,1
3079,54,3132,4,52,8,1
3080,56,125,12,13,0,1
3081,3,1478,18,57,4,0
3082,34,2039,4,87,7,1
3083,45,2803,21,24,4,1
3084,54,4319,3,49,9,1
3085,38,1074,1,64,2,1
3086,63,4129,2,73,2,1
3087,61,3428,21,48,9,1
3088,70,2615,5,21,9,1
3089,13,4042,15,27,3,0
3090,49,3664,7,41,5,0
3091,9,2329,1,72,6,1
3092,65,562,1,58,2,1
3093,27,2646,11,40,7,1
3094,53,986,7,94,1,0
3095,18,2351,13,18,2,1
3096,28,124,17,66,7,1
3097,43,1484,24,16,2,1
3098,49,707,11,73,0,0
3099,54,1975,24,94,5,0
3100,15,1032,0,64,6,1
3101,46,4660,28,74,0,0
3102,29,2408,26,3,8,1
3103,16,1429,22,37,6,0
3104,34,1803,10,92,2,0
3105,71,2195,15,5,9,1
3106,15,4942,4,94,5,1
3107,66,3693,2,87,5,1
3108,14,3114,18,25,6,0
3109,27,3272,14,63,2,0
3110,52,4247,23,40,5,0
3111,24,4445,12,73,4,0
3112,11,3654,10,42,7,1
3113,52,2758,15,13,5,1
3114,30,1939,9,87,8,1
3115,20,2679,12,68,5,0
3116,3,3105,17,15,7,1
3117,37,4908,25,95,0,0
3118,23,2590,19,63,7,1
3119,57,4540,27,20,7,1
3120,59,4605,24,90,8,1
3121,22,2105,21,46,5,0
3122,35,1423,18,49,1,0
3123,40,4125,28,82,1,0
3124,55,3254,19,90,2,0
3125,29,2515,25,85,7,1
3126,12,4178,0,24,8,1
3127,60,4644,20,61,1,0
3128,3,1870,8,18,8,1
3129,4,1747,7,11,8,1
3130,11,414,4,42,0,1
3131,28,465,21,43,6,0
3132,2,608,12,58,1,0
3133,62,577,26,51,8,1
3134,71,3745,25,31,4,0
3135,13,1720,19,67,8,1
3136,31,2492,5,2,2,1
3137,68,1821,20,93,1,0
3138,62,1599,12,30,1,0
3139,58,3073,29,36,2,0
3140,8,4955,23,9,6,1
3141,43,4089,6,54,4,0
3142,4,2267,24,19,0,1
3143,54,863,3,31,9,1
3144,13,3877,10,66,8,1
3145,60,2412,4,19,0,1
3146,35,2242,0,65,8,1
3147,70,3272,19,11,1,1
3148,51,4300,18,37,4,0
3149,22,4257,12,50,3,0
3150,44,177,26,45,6,0
3151,4,112,6,25,6,0
3152,7,4356,17,76,2,0
3153,2,4527,28,58,2,0
3154,66,4699,21,57,9,1
3155,19,4092,15,27,9,1
3156,54,1848,28,92,3,0
3157,8,306,6,45,4,0
3158,71,3153,3,8,1,1
3159,47,2497,4,57,5,1
3160,26,1688,11,59,7,1
3161,35,3377,15,5,5,1
3162,56,1235,6,54,3,0
3163,64,1039,14,12,3,1
3164,12,4436,10,78,9,1
3165,13,4327,5,85,7,1
3166,50,103,17,35,4,0
3167,68,2596,11,90,8,1
3168,55,4226,14,29,2,0
3169,70,2640,24,17,0,1
3170,42,3033,20,63,3,0
3171,32,4016,24,28,8,1
3172,34,224,29,32,2,0
3173,10,4124,24,23,5,1
3174,2,2177,3,35,4,1
3175,20,1475,1,40,0,1
3176,12,2693,8,16,7,1
3177,42,989,15,43,9,1
3178,24,958,23,75,5,0
3179,36,458,4,50,4,1
3180,59,2734,6,25,2,0
3181,30,1707,28,10,2,1
3182,15,781,23,31,2,0
3183,2,216,27,59,5,0
3184,50,2183,2,4,5,1
3185,40,4873,2,31,1,1
3186,28,601,7,97,3,0
3187,58,3675,28,6,8,1
3188,20,1390,14,52,8,1
3189,33,4481,0,72,2,1
3190,12,2883,21,35,4,0
3191,52,4943,4,86,4,1
3192,65,516,1,65,3,1
3193,61,1792,7,62,3,0
3194,9,1472,2,12,2,1
3195,40,4352,13,5,3,1
3196,19,634,2,94,8,1
3197,4,3365,3,45,4,1
3198,47,778,17,54,1,0
3199,41,1796,20,35,8,1
3200,32,4116,15,53,4,0
3201,43,406,27,46,9,1
3202,63,532,4,45,9,1
3203,24,1431,3,39,2,1
3204,17,2177,11,86,6,0
3205,32,715,25,57,1,0
3206,7,1880,27,93,7,1
3207,19,886,5,42,5,0
3208,46,4749,23,17,7,1
3209,65,562,13,44,2,0
3210,54,1550,25,98,7,1
3211,44,1138,15,71,2,0
3212,51,368,13,11,5,1
3213,43,2177,17,87,2,0
3214,14,4922,28,30,1,0
3215,8,580,3,38,7,1
3216,1,1852,23,2,9,1
3217,6,3123,27,87,5,0
3218,14,1017,27,36,0,0
3219,9,1594,15,73,7,1
3220,39,3808,19,6,5,1
3221,67,623,13,48,9,1
3222,60,1078,18,46,7,1
3223,67,3070,0,19,4,1
3224,6,4178,15,76,5,0
3225,26,1051,4,39,9,1
3226,7,397,17,67,0,0
3227,16,1369,7,4,5,1
3228,60,4405,17,63,6,0
3229,20,4894,1,96,3,1
3230,51,1600,11,1,4,1
3231,23,4320,22,73,3,0
3232,3,382,21,90,3,0
3233,51,1929,10,49,6,0
3234,42,1946,15,36,8,1
3235,9,3781,21,70,6,0
3236,48,1185,25,1,4,1
3237,28,4434,20,98,8,1
3238,10,4049,9,87,7,1
3239,71,4893,6,64,1,0
3240,19,4586,11,95,2,0
3241,70,4990,29,43,8,1
3242,62,1408,27,29,7,1
3243,36,2174,29,18,9,1
3244,36,4329,18,89,1,0
3245,57,4112,13,31,0,0
3246,54,399,0,28,1,1
3247,23,3613,9,72,3,0
3248,14,334,8,3,0,1
3249,49,1137,7,17,7,1
3250,22,238,6,45,4,0
3251,8,1608,2,10,8,1
3252,7,2263,13,91,2,0
3253,29,391,18,46,2,0
3254,44,3485,28,6,4,1
3255,71,950,0,28,2,1
3256,29,1169,4,96,3,1
3257,7,895,23,39,2,0
3258,54,831,5,98,9,1
3259,14,2267,25,72,0,0
3260,55,2905,15,78,3,0
3261,51,2574,17,6,1,1
3262,49,2769,25,16,2,1
3263,39,4027,0,28,7,1
3264,58,3683,2,83,3,1
3265,35,2971,4,82,8,1
3266,69,1728,15,49,1,0
3267,66,2661,14,83,4,0
3268,52,3848,22,91,8,1
3269,25,2786,0,86,7,1
3270,48,4823,0,29,4,1
3271,39,3872,29,45,6,0
3272,39,980,17,47,6,0
3273,32,2291,19,89,2,0
3274,9,3682,15,97,2,0
3275,37,2523,15,84,8,1
3276,38,3516,19,68,0,0
3277,35,1602,5,60,1,0
3278,40,853,5,27,4,0
3279,20,162,2,1,3,1
3280,68,4264,6,45,8,1
3281,32,4859,20,39,9,1
3282,71,1085,21,60,2,0
3283,65,2190,29,85,8,1
3284,56,1024,12,45,1,0
3285,60,1447,2,41,4,1
3286,57,2169,22,16,4,1
3287,27,1589,28,60,3,0
3288,31,3091,25,3,0,1
3289,53,732,0,92,4,1
3290,32,4436,1,15,9,1
3291,44,3233,27,56,4,0
3292,1,1924,10,97,2,0
3293,52,1245,4,11,9,1
3294,11,1409,14,79,1,0
3295,40,3632,11,24,4,1
3296,14,4219,17,52,4,0
3297,70,3526,2,90,1,1
3298,70,1724,9,92,0,0
3299,50,4825,14,47,7,1
3300,12,1524,7,20,8,1
3301,13,1619,19,35,1,0
3302,60,3695,21,60,8,1
3303,14,1356,25,47,8,1
3304,32,653,28,2,1,1
3305,20,3547,24,23,8,1
3306,26,4138,5,83,5,0
3307,65,1947,24,70,7,1
3308,67,4835,25,11,6,1
3309,19,4362,23,85,0,0
3310,37,4331,3,23,7,1
3311,49,949,7,51,6,0
3312,15,2334,0,14,2,1
3313,41,1838,13,56,2,0
3314,46,3612,27,93,7,1
3315,64,4286,19,60,5,0
3316,1,2212,14,12,0,1
3317,55,2056,4,58,9,1
3318,21,4931,16,55,3,0
3319,24,4216,12,38,5,0
3320,56,3196,7,40,6,0
3321,60,350,6,16,4,1
3322,41,3452,19,19,8,1
3323,38,3055,9,39,3,0
3324,3,2686,26,41,0,0
3325,35,121,12,35,5,0
3326,70,2708,21,51,2,0
3327,44,4348,22,11,4,1
3328,41,335,14,39,8,1
3329,61,3132,9,87,2,0
3330,46,1830,8,4,7,1
3331,19,1522,8,28,8,1
3332,69,4661,26,26,1,0
3333,27,2693,5,49,9,1
3334,61,2230,14,27,6,0
3335,46,2343,13,45,4,0
3336,59,2200,15,84,0,0
3337,24,2348,22,93,1,0
3338,2,516,25,35,3,0
3339,41,865,8,25,4,0
3340,14,4549,5,50,7,1
3341,63,4438,10,5,0,1
3342,52,4165,8,42,1,0
3343,48,3150,6,84,0,0
3344,62,1556,24,73,2,0
3345,58,3328,11,7,8,1
3346,65,4711,24,97,2,0
3347,24,4903,3,24,7,1
3348,2,2702,5,70,1,0
3349,3,2804,12,11,9,1
3350,68,1208,14,64,2,0
3351,5,1593,14,32,6,0
3352,9,2480,22,31,2,0
3353,15,2302,21,87,7,1
3354,14,4104,29,84,2,0
3355,7,2598,25,89,9,1
3356,69,1057,15,80,3,0
3357,29,3759,26,48,3,0
3358,35,4801,3,96,4,1
3359,59,3493,24,51,7,1
3360,49,4648,15,34,4,0
3361,10,2109,6,58,7,1
3362,15,4697,3,16,9,1
3363,32,4516,2,59,8,1
3364,25,4011,11,78,0,0
3365,25,1919,29,49,2,0
3366,23,3877,2,34,3,1
3367,26,1298,17,17,3,1
3368,20,2535,24,56,6,0
3369,62,3388,10,2,1,1
3370,8,4680,7,44,3,0
3371,54,4913,13,57,6,0
3372,62,1947,14,93,1,0
3373,69,2486,2,64,2,1
3374,18,4910,27,28,7,1
3375,44,4001,22,95,7,1
3376,29,2447,11,38,0,0
3377,18,1352,2,65,3,1
3378,53,1057,22,95,3,0
3379,49,112,12,9,4,1
3380,60,3646,10,92,4,0
3381,22,3915,25,23,6,1
3382,10,726,2,61,2,1
3383,11,1159,2,81,1,1
3384,21,1697,9,6,7,1
3385,16,4356,9,32,2,0
3386,47,2674,9,24,9,1
3387,39,3779,26,98,2,0
3388,20,805,22,48,2,0
3389,61,4126,4,21,4,1
3390,7,3332,16,82,1,0
3391,24,1960,21,2,7,1
3392,32,1009,14,24,8,1
3393,1,827,12,56,4,0
3394,10,4031,2,28,5,1
3395,68,1138,21,22,4,1
3396,66,4665,2,8,1,1
3397,3,4618,24,87,2,0
3398,66,2843,12,9,0,1
3399,48,4861,18,18,0,1
3400,26,2324,29,20,4,1
3401,20,2692,7,55,8,1
3402,5,4977,3,10,1,1
3403,53,1010,5,65,5,0
3404,71,374,20,53,0,0
3405,5,2310,6,3,3,1
3406,23,1830,12,96,6,0
3407,63,3781,18,58,9,1
3408,60,3363,12,75,7,1
3409,41,1530,23,72,8,1
3410,70,3002,22,46,0,0
3411,71,661,8,2,2,1
3412,24,4027,26,87,8,1
3413,32,462,9,91,6,0
3414,59,2773,24,49,4,0
3415,28,2478,14,77,9,1
3416,31,1464,26,98,0,0
3417,19,785,18,10,4,1
3418,57,2406,27,47,3,0
3419,45,4175,0,92,0,1
3420,37,4082,26,79,9,1
3421,60,1028,22,98,6,0
3422,57,2658,21,52,4,0
3423,57,300,18,53,7,1
3424,2,193,1,30,3,1
3425,49,403,8,11,0,1
3426,9,3289,6,81,0,0
3427,55,3031,7,47,7,1
3428,24,824,1,56,5,1
3429,54,2407,0,81,6,1
3430,71,1818,5,75,6,0
3431,24,3244,21,87,9,1
3432,43,2528,26,24,8,1
3433,69,4565,18,40,4,0
3434,62,900,25,23,1,1
3435,31,2483,29,56,0,0
3436,27,477,21,66,3,0
3437,36,3869,8,19,0,1
3438,22,1877,5,5,8,1
3439,61,4789,7,95,4,0
3440,33,1279,10,59,9,1
3441,19,1566,11,7,2,1
3442,10,2889,25,19,1,1
3443,30,4551,5,37,5,0
3444,31,1187,7,92,7,1
3445,59,4581,26,73,6,0
3446,40,2765,6,7,5,1
3447,26,4196,12,42,2,0
3448,54,3148,14,14,0,1
3449,61,4700,4,88,0,1
3450,27,1230,1,75,4,1
3451,7,1708,14,5,8,1
3452,68,4341,26,59,9,1
3453,34,1840,5,45,0,0
3454,52,3556,26,20,5,1
3455,37,1534,21,8,1,1
3456,34,505,24,69,7,1
3457,41,2299,11,48,8,1
3458,14,2922,0,72,6,1
3459,65,4981,19,51,9,1
3460,52,3845,9,90,0,0
3461,7,1830,28,26,1,0
3462,57,1539,10,24,9,1
3463,22,2097,20,19,2,1
3464,60,4959,14,25,9,1
3465,31,1795,15,53,8,1
3466,46,2410,23,50,7,1
3467,69,4351,14,60,1,0
3468,58,2552,11,45,1,0
3469,20,4640,7,63,4,0
3470,32,2521,9,52,1,0
3471,71,4669,4,11,0,1
3472,61,2226,20,7,0,1
3473,34,858,15,40,7,1
3474,18,502,23,13,5,1
3475,1,3966,26,68,8,1
3476,42,2146,9,92,0,0
3477,68,163,14,88,0,0
3478,63,4561,10,98,9,1
3479,35,2935,27,48,4,0
3480,25,4283,9,23,8,1
3481,13,2593,27,16,9,1
3482,51,307,25,24,4,1
3483,64,4047,0,9,6,1
3484,65,583,12,70,1,0
3485,34,1015,3,78,8,1
3486,60,1085,15,27,2,0
3487,36,1220,11,30,3,0
3488,20,3142,13,81,8,1
3489,7,2035,28,31,3,0
3490,24,3879,23,97,5,0
3491,61,4497,13,91,3,0
3492,19,1718,28,51,6,0
3493,63,2492,7,54,8,1
3494,10,3092,9,78,9,1
3495,24,4095,23,75,5,0
3496,41,1271,2,62,6,1
3497,7,826,0,90,7,1
3498,35,1618,3,89,4,1
3499,7,1448,7,67,1,0
3500,33,3821,16,68,6,0
3501,13,2984,22,47,5,0
3502,71,2273,0,56,2,1
3503,52,2265,14,26,7,1
3504,46,3301,7,75,4,0
3505,18,2113,7,38,2,0
3506,7,4142,3,30,6,1
3507,58,4563,8,55,5,0
3508,58,2624,5,8,6,1
3509,7,3133,12,46,6,0
3510,19,3545,14,48,4,0
3511,31,4116,7,75,8,1
3512,7,793,7,38,2,0
3513,14,3465,5,44,8,1
3514,54,2494,1,5,5,1
3515,62,3998,21,21,4,1
3516,41,3948,18,83,4,0
3517,39,3618,1,38,6,1
3518,17,2119,11,39,8,1
3519,48,994,11,44,0,0
3520,39,4327,14,92,0,0
3521,1,2101,15,1,8,1
3522,66,3428,1,56,2,1
3523,49,4690,20,20,8,1
3524,70,4388,10,27,0,0
3525,32,105,13,60,6,0
3526,66,1903,4,88,4,1
3527,1,4388,8,25,5,0
3528,20,3633,13,42,0,0
3529,64,895,24,5,9,1
3530,39,2252,1,3,1,1
3531,55,151,17,85,1,0
3532,13,4743,0,94,3,1
3533,22,3528,7,87,6,0
3534,19,4974,27,86,2,0
3535,46,3497,5,74,8,1
3536,60,4015,7,20,8,1
3537,61,469,14,45,2,0
3538,13,3422,25,90,8,1
3539,29,1333,23,74,5,0
3540,12,2954,12,75,7,1
3541,14,3682,11,99,4,0
3542,61,265,13,36,6,0
3543,60,4037,25,58,2,0
3544,3,633,11,62,9,1
3545,34,4154,17,5,5,1
3546,10,3460,4,31,9,1
3547,3,1706,7,57,8,1
3548,44,448,6,9,2,1
3549,18,233,27,43,8,1
3550,54,1875,13,3,5,1
3551,51,1880,17,48,0,0
3552,7,4504,4,37,9,1
3553,37,417,26,28,9,1
3554,17,1278,27,46,2,0
3555,63,3238,2,99,0,1
3556,23,1211,4,48,5,1
3557,71,2695,5,76,5,0
3558,70,1278,4,65,0,1
3559,16,3646,11,52,2,0
3560,19,2213,19,84,7,1
3561,22,3390,29,89,1,0
3562,10,2924,26,79,9,1
3563,3,3505,14,40,9,1
3564,7,669,15,59,3,0
3565,60,3500,18,85,7,1
3566,37,416,27,39,5,0
3567,26,3589,20,82,7,1
3568,6,1085,20,62,0,0
3569,62,1592,20,42,2,0
3570,9,1749,17,83,1,0
3571,7,2433,9,73,4,0
3572,21,699,29,29,8,1
3573,57,2777,21,5,3,1
3574,14,1975,15,31,0,0
3575,4,3474,22,63,6,0
3576,6,4631,29,30,6,0
3577,40,863,18,61,9,1
3578,8,168,26,21,9,1
3579,33,4196,9,21,2,1
3580,11,1261,2,46,8,1
3581,69,2028,26,36,9,1
3582,45,3587,24,32,4,0
3583,20,1166,18,99,4,0
3584,50,1429,2,57,0,1
3585,67,3358,9,36,4,0
3586,62,3476,27,88,7,1
3587,51,1096,28,32,3,0
3588,26,3588,22,6,1,1
3589,41,229,10,49,5,0
3590,25,4377,9,6,0,1
3591,56,3963,10,70,3,0
3592,3,614,15,46,1,0
3593,6,3639,9,98,5,0
3594,10,2554,20,16,5,1
3595,26,1097,12,87,5,0
3596,54,4985,1,1,4,1
3597,66,3273,23,57,4,0
3598,56,3998,1,96,0,1
3599,64,4753,2,98,1,1
3600,8,3117,18,74,5,0
3601,69,198,21,12,3,1
3602,40,1507,11,80,2,0
3603,58,3521,9,61,1,0
3604,39,4388,26,27,6,0
3605,32,2443,25,84,2,0
3606,60,3387,4,20,5,1
3607,28,2342,16,38,3,0
3608,40,1787,19,24,9,1
3609,9,4731,22,14,9,1
3610,4,3811,2,38,6,1
3611,15,4340,19,92,9,1
3612,10,4898,15,94,2,0
3613,65,2973,2,71,9,1
3614,16,4692,24,85,2,0
3615,65,547,15,8,7,1
3616,53,3783,12,93,8,1
3617,48,4119,13,90,0,0
3618,27,2004,23,16,5,1
3619,54,3953,3,86,5,1
3620,17,2508,6,97,7,1
3621,26,4120,14,60,0,0
3622,8,3110,13,63,1,0
3623,25,4637,25,54,9,1
3624,5,2328,13,6,6,1
3625,10,2220,24,77,3,0
3626,26,2890,26,28,8,1
3627,37,4016,16,30,8,1
3628,53,2309,22,28,8,1
3629,70,4751,21,75,3,0
3630,55,1051,16,14,5,1
3631,26,482,13,19,3,1
3632,42,4361,6,59,3,0
3633,19,1807,29,76,7,1
3634,12,2623,23,79,8,1
3635,4,4870,16,73,3,0
3636,2,1628,14,63,9,1
3637,18,4216,6,95,2,0
3638,51,917,27,21,0,1
3639,19,1025,10,87,0,0
3640,46,1586,19,79,0,0
3641,45,4055,9,10,4,1
3642,49,3820,17,10,6,1
3643,21,4328,29,92,0,0
3644,17,4100,4,42,8,1
3645,36,1776,15,77,3,0
3646,30,238,19,32,1,0
3647,8,3001,10,38,3,0
3648,29,3279,24,78,8,1
3649,7,4182,24,76,5,0
3650,30,1957,29,99,6,0
3651,3,2187,7,38,3,0
3652,61,731,5,93,4,0
3653,70,1794,25,71,8,1
3654,1,798,20,13,0,1
3655,15,3849,3,78,4,1
3656,69,671,16,1,1,1
3657,16,373,1,18,7,1
3658,45,3086,12,27,2,0
3659,68,1073,27,68,0,0
3660,16,1087,3,75,1,1
3661,51,3373,28,57,9,1
3662,35,1406,24,63,4,0
3663,53,2232,0,72,1,1
3664,15,2212,26,49,3,0
3665,71,906,23,15,7,1
3666,31,4406,0,83,3,1
3667,29,3922,12,27,7,1
3668,35,269,17,7,5,1
3669,60,3578,25,43,4,0
3670,15,1236,15,4,9,1
3671,13,731,16,32,8,1
3672,64,4669,8,62,2,0
3673,3,3457,19,40,5,0
3674,10,3026,22,72,5,0
3675,31,334,28,52,7,1
3676,33,2050,24,53,8,1
3677,20,1177,12,2,4,1
3678,68,1968,19,62,6,0
3679,31,2889,29,69,5,0
3680,71,1496,2,55,5,1
3681,9,2096,25,98,1,0
3682,18,2554,11,21,5,1
3683,67,3200,24,56,5,0
3684,49,4883,26,22,3,1
3685,66,997,9,6,3,1
3686,17,1310,26,37,3,0
3687,33,1617,0,49,6,1
3688,18,3289,22,2,1,1
3689,59,1096,18,73,7,1
3690,12,992,9,82,3,0
3691,67,2680,27,69,7,1
3692,34,3656,29,70,9,1
3693,8,1103,26,23,1,1
3694,7,2445,9,81,0,0
3695,5,4545,27,58,2,0
3696,63,4278,3,97,0,1
3697,1,365,10,63,4,0
3698,22,3966,0,3,9,1
3699,21,142,19,30,3,0
3700,38,3068,2,32,7,1
3701,51,3232,11,35,3,0
3702,59,1960,10,6,7,1
3703,7,1727,18,51,1,0
3704,47,4343,14,61,1,0
3705,13,4747,24,42,5,0
3706,62,3764,5,16,1,1
3707,50,1193,16,61,3,0
3708,52,2832,18,38,6,0
3709,28,868,16,78,8,1
3710,60,4600,27,32,3,0
3711,15,3540,15,72,8,1
3712,22,4679,24,29,2,0
3713,54,476,23,70,4,0
3714,14,4643,27,85,4,0
3715,35,4023,10,65,2,0
3716,50,2322,14,41,0,0
3717,71,1169,13,38,7,1
3718,24,2594,0,2,0,1
3719,54,2066,4,10,7,1
3720,52,2077,16,63,3,0
3721,13,2868,3,35,0,1
3722,71,2201,7,10,1,1
3723,11,2074,17,62,4,0
3724,5,2202,2,54,5,1
3725,12,1357,10,90,2,0
3726,38,473,20,44,0,0
3727,32,1551,8,18,9,1
3728,44,2084,11,12,5,1
3729,38,795,2,85,5,1
3730,1,2415,4,96,7,1
3731,39,935,20,10,1,1
3732,26,3122,8,30,6,0
3733,23,3280,14,86,5,0
3734,45,1471,22,87,5,0
3735,47,559,27,88,2,0
3736,14,1064,27,1,2,1
3737,32,4891,22,23,7,1
3738,47,2598,5,22,0,1
3739,67,2000,24,95,3,0
3740,37,1687,19,14,3,1
3741,53,4502,29,61,8,1
3742,35,1973,21,33,9,1
3743,32,3694,29,73,5,0
3744,14,2738,1,18,0,1
3745,48,3232,15,90,2,0
3746,19,759,29,54,9,1
3747,26,3559,24,8,9,1
3748,64,3168,20,46,5,0
3749,6,2828,8,34,1,0
3750,24,2372,29,77,0,0
3751,20,3144,8,82,6,0
3752,31,1494,7,39,8,1
3753,5,2090,9,53,8,1
3754,8,3839,7,47,1,0
3755,52,2954,11,8,5,1
3756,67,3837,25,49,6,0
3757,65,1305,20,8,0,1
3758,28,4598,11,9,5,1
3759,56,796,20,67,6,0
3760,1,573,11,88,7,1
3761,44,4403,6,27,8,1
3762,44,255,2,75,6,1
3763,63,2410,6,63,2,0
3764,65,2362,23,15,6,1
3765,5,4190,23,70,3,0
3766,7,4683,29,11,8,1
3767,25,3717,21,75,6,0
3768,24,2908,29,66,3,0
3769,28,398,14,5,4,1
3770,31,3252,23,81,3,0
3771,69,2667,13,28,8,1
3772,26,4042,29,38,4,0
3773,51,1187,11,80,4,0
3774,68,3589,19,66,4,0
3775,3,2901,2,10,5,1
3776,57,962,20,37,4,0
3777,19,3049,6,9,6,1
3778,13,326,28,24,1,1
3779,25,3413,10,68,9,1
3780,38,4682,1,32,8,1
3781,70,2103,29,59,3,0
3782,65,3919,6,47,7,1
3783,59,4706,17,53,1,0
3784,1,1474,25,6,9,1
3785,65,3660,0,45,8,1
3786,14,2893,7,9,3,1
3787,22,2122,21,12,6,1
3788,38,4463,8,79,1,0
3789,15,1752,10,51,9,1
3790,18,1203,11,55,4,0
3791,23,4735,16,25,7,1
3792,21,4236,22,75,1,0
3793,51,3973,1,21,0,1
3794,49,1544,0,57,5,1
3795,11,4180,9,21,7,1
3796,24,2947,23,80,2,0
3797,66,1958,20,72,5,0
3798,13,1407,23,10,7,1
3799,21,2002,7,64,7,1
3800,22,4714,7,54,7,1
3801,47,4843,27,65,0,0
3802,32,3747,18,22,3,1
3803,27,2925,20,75,1,0
3804,35,1082,8,53,9,1
3805,59,2187,16,46,5,0
3806,70,3739,16,43,1,0
3807,15,3669,6,16,6,1
3808,63,2290,27,57,3,0
3809,26,4856,28,84,2,0
3810,68,1430,13,8,2,1
3811,18,3180,17,99,2,0
3812,20,3982,1,84,8,1
3813,55,844,14,67,6,0
3814,38,4457,0,14,1,1
3815,1,4257,16,12,4,1
3816,62,1098,9,74,2,0
3817,62,269,12,99,2,0
3818,4,3789,28,66,6,0
3819,17,2358,3,88,3,1
3820,54,4333,2,53,2,1
3821,25,539,21,3,5,1
3822,65,3115,12,39,7,1
3823,20,4142,5,7,8,1
3824,63,3697,29,72,5,0
3825,54,1020,22,4,6,1
3826,5,1130,16,92,5,0
3827,5,1082,27,41,1,0
3828,70,3113,5,70,7,1
3829,61,4226,16,17,1,1
3830,54,1083,23,88,9,1
3831,33,3520,21,16,0,1
3832,7,1880,13,5,6,1
3833,3,2659,29,69,8,1
3834,41,2869,8,63,1,0
3835,6,4951,25,46,0,0
3836,22,340,10,44,1,0
3837,4,4740,14,27,9,1
3838,12,617,24,89,9,1
3839,68,3231,10,76,4,0
3840,7,4731,20,92,4,0
3841,47,4990,23,93,2,0
3842,17,4105,13,94,9,1
3843,64,4173,12,26,1,0
3844,5,3865,11,78,0,0
3845,20,2706,0,68,8,1
3846,41,4735,3,24,8,1
3847,38,3854,7,5,6,1
3848,63,4558,1,79,0,1
3849,59,925,15,66,9,1
3850,6,1189,12,38,7,1
3851,45,2872,18,81,4,0
3852,11,2848,0,44,4,1
3853,7,1034,6,27,6,0
3854,33,2919,17,39,9,1
3855,41,1196,23,35,4,0
3856,9,509,14,11,6,1
3857,67,4085,23,70,6,0
3858,58,830,10,20,0,1
